matches,innings_batted,runs_scored,balls_faced,fours,sixes,not_outs,high_score,centuries,fifties,innings_bowled,balls_bowled,runs_conceded,wickets,catches,stumpings,season,name,identifier,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2
17,0,59,31,3,6,0,0,0,0,0,408,458,21,6,0,2018,Rashid Khan,69cccff3,Rashid Khan (2),,,,,,,1161020.0,,,,,,,,,,,,
17,0,59,31,3,6,0,0,0,0,0,408,458,21,6,0,2018,Rashid Khan,700e1c72,Rashid Khan (3),,,,,,,42421.0,,,,1669.0,,,,,,,,
13,0,196,161,13,6,0,0,0,0,0,222,303,8,6,0,2018,BA Stokes,e087956b,BA Stokes,,,,,,,311158.0,,,11241.0,180612.0,,,,,,,1154.0,
17,0,735,516,64,28,0,0,0,0,0,0,0,0,6,0,2018,KS Williamson,d027ba9f,KS Williamson,,,,,,,277906.0,,,,159052.0,,,fbc63455-b04f-4e7d-bebf-b0ca9992f1b4,d1944471-a697-4b45-ab9c-ba5099142053,,,440.0,
12,0,226,167,18,8,0,0,0,0,0,0,0,0,4,0,2018,RA Tripathi,77255a9e,RA Tripathi,iceiVGLOJzeAiU0OJ1XhJiybIIJiQKC,,,,,,446763.0,,,,172359.0,,,,,,,3838.0,
14,0,284,246,22,5,0,0,0,0,0,0,0,0,9,0,2018,MK Pandey,93b4fc78,MK Pandey,JJG1KLA0hQyiXOzIObeciJUiCiJVeiI,,,,,,290630.0,,,,167621.0,,,,,,,123.0,
13,0,548,353,52,21,0,0,0,0,0,0,0,0,9,1,2018,JC Buttler,99b75528,JC Buttler,,,,,,,308967.0,,,11248.0,136065.0,,,,,,,509.0,
15,0,126,64,9,9,0,0,0,0,0,240,312,11,10,0,2018,K Gowtham,90de905a,K Gowtham,cIGXUiQI01OOVeJbJAJyieiKizhJLCi,,,,,,424377.0,,,,1138994.0,,,,,,,3834.0,
10,0,122,102,17,1,0,0,0,0,0,0,0,0,5,1,2018,WP Saha,fe11caa6,WP Saha,iGiVeXU0JyihbJQJIeAzOCIciiLOJK1,,,,,,279810.0,,,,152985.0,,,,,,,16.0,
10,0,50,45,5,0,0,0,0,0,0,186,236,11,3,0,2018,S Gopal,7a8bd078,S Gopal,VAzG0QCKJihJJILeieiibi1cIyUOJXO,,,,,,344580.0,,,,171459.0,,,,,,,1748.0,
8,0,6,7,0,0,0,0,0,0,0,119,188,4,1,0,2018,DS Kulkarni,d2a989fc,DS Kulkarni,cIQiXiiLVezIi0JCAyiOeJGb1OKhJJU,,,,,,277955.0,,,,160008.0,,,,,,,101.0,
14,0,260,200,22,11,0,0,0,0,0,12,14,1,3,0,2018,YK Pathan,3c6ffae8,YK Pathan,JyIb1U0CVOOQJiXAiziJGKehiicIJLe,,,,,,32498.0,,,,,,,,,,,96.0,
15,0,49,38,6,1,0,0,0,0,0,302,486,11,6,0,2018,JD Unadkat,1e66c162,JD Unadkat,iJy0OICJehGiUJVLiA1KIbziOeXQiJc,,,,,,390484.0,,,,264173.0,,,ceca3b64-73e6-4aaf-acec-efcaa1225a0f,,,,86.0,
7,0,1,4,0,0,0,0,0,0,0,126,211,9,1,0,2018,B Laughlin,b2a79f17,B Laughlin,,,4298.0,,,,315623.0,,,,140646.0,,,,,,,921.0,
16,0,497,363,59,14,0,0,0,0,0,0,0,0,12,0,2018,S Dhawan,0a476045,S Dhawan,ziJiXLyVeQUACeiOhKiJJiI0O1cJIbG,,,,,,28235.0,,,,15627.0,,,,,,,41.0,
13,0,15,5,3,0,0,0,0,0,0,280,431,16,4,0,2018,SN Thakur,1abb78f8,SN Thakur,GLcJJQIhieyAeKJ1OJ0bOVCiiziXIiU,,,,,,475281.0,,,,257775.0,,,,,,,1745.0,
5,0,23,28,3,0,0,0,0,0,0,61,118,6,1,0,2018,TK Curran,e86754b2,TK Curran,,,6780.0,,,,550235.0,,,,1305044.0,,,1ab4cc60-a123-402b-876d-68126f57e0c3,,,,3646.0,
10,0,13,15,1,0,0,0,0,0,0,168,270,5,4,0,2018,Shivam Mavi,c38d3503,Shivam Mavi,OiOi0yi1JIIzULbiJAeKCcQVXJhGiJe,,,,,,1079848.0,,,,1740624.0,,,,,,,3779.0,
8,0,108,78,8,5,0,0,0,0,0,0,0,0,5,0,2018,SW Billings,c16d4035,SW Billings,,,4718.0,,,,297628.0,,,,119895.0,,,25e80d7a-0708-c647-82ad-2eea3525f477,,,,2756.0,
6,0,6,8,0,0,0,0,0,0,0,90,161,3,1,0,2018,S Nadeem,9d80c5e1,S Nadeem,OzJXAKJeJ1VOiibIGi0iUQJhiLCeIcy,,,,,,31872.0,,,,15063.0,,,,,,,57.0,
12,0,169,120,14,9,0,0,0,0,0,96,132,5,4,0,2018,GJ Maxwell,b681e71e,GJ Maxwell,,,4894.0,,,,325026.0,,,,246379.0,,,,,,,282.0,
12,0,0,4,0,0,0,0,0,0,0,264,333,12,2,0,2018,Sandeep Sharma,ce820073,Sandeep Sharma,i1QhcIiJJXbVOyCieKe0JIJOiiULGAz,,,,,,438362.0,,,,250486.0,,,,,,,1112.0,
8,0,133,100,10,7,0,0,0,0,0,0,0,0,4,0,2018,KA Pollard,a757b0d8,KA Pollard,,,,,,,230559.0,,,,97647.0,,,,,,,210.0,
9,0,96,58,5,8,0,0,0,0,0,102,168,2,7,0,2018,BCJ Cutting,2e11c706,BCJ Cutting,,,5199.0,,,,230371.0,,,13493.0,97657.0,,,,,,,913.0,
1,0,0,4,0,0,0,0,0,0,0,12,19,0,0,0,2018,PJ Sangwan,9fc0ef64,PJ Sangwan,0OIJieUzOiCXJJQAKciVh1yGiibJeIL,,,,,,279545.0,,,,,,,,,,,91.0,
9,0,87,81,2,3,0,0,0,0,0,18,24,0,5,0,2018,DJ Hooda,73ad96ed,DJ Hooda,zeiQJI0C1KJiIbiJiULcyhAOVeXOGJi,,,,,,497121.0,,,,1058801.0,,,,,,,1556.0,
9,0,134,100,6,8,0,0,0,0,0,0,0,0,4,0,2018,AJ Finch,b8d490fd,AJ Finch,,,4780.0,,,,5334.0,,,,35381.0,,,,,,,167.0,
5,0,120,94,9,7,0,0,0,0,0,0,0,0,4,0,2018,JJ Roy,d1c36f5c,JJ Roy,,,4137.0,,,,298438.0,,,13460.0,157435.0,,,b62fcd0c-b06e-b94a-a1fd-57c4d4c78799,,,,1906.0,
1,0,4,5,0,0,0,0,0,0,0,24,47,0,0,0,2018,A Dananjaya,5b16a806,A Dananjaya,,,,,,,574178.0,,,,515118.0,,,,,,,588.0,
11,0,203,139,22,5,0,0,0,0,0,0,0,0,3,0,2018,Shubman Gill,b4b99816,Shubman Gill,UOILzJXQhIOe1AcCJGJiJVbeii0Kyii,,,,,,1070173.0,,,,1573620.0,,,,,,,3761.0,
2,0,3,5,0,0,0,0,0,0,0,24,49,1,0,0,2018,P Negi,f62772e5,P Negi,JciiKXiJGeAiQJOOLeJC1IzVI0yUibh,,,,,,530773.0,,,,,,,,,,,53.0,
11,0,368,252,30,27,0,0,0,0,0,0,0,0,2,0,2018,CH Gayle,db584dad,CH Gayle,,,,,,,51880.0,,,,7537.0,,,,,,,236.0,
6,0,3,7,0,0,0,0,0,0,0,132,229,4,2,0,2018,BB Sran,d8b2f218,BB Sran,JQIiXcOeJeCb1iiJVAU0JiihGLyOKIz,,,,,,537126.0,,,,,,,,,,,2746.0,
1,0,12,10,0,1,0,0,0,0,0,0,0,0,0,0,2018,M Vijay,4b57e452,M Vijay,A0QeiIJhJcXbCVGLK1zJOiiUIyeiOiJ,,,,,,237095.0,,,,100713.0,,,,,,,7.0,
11,0,25,22,2,1,0,0,0,0,0,246,367,11,5,0,2018,Mohammed Siraj,2f49c897,Mohammed Siraj,UiLzXQiGJbJ1IOAy0cJehOJeiCKIVii,,,,,,940973.0,,,,1917055.0,,,,,,,3840.0,
3,0,17,22,0,1,0,0,0,0,0,52,115,3,0,0,2018,CJ Anderson,4cd5c9d6,Carl Anderson,,,,,,,36189.0,,,,,,,,,,,,
3,0,17,22,0,1,0,0,0,0,0,52,115,3,0,0,2018,CJ Anderson,8abdf100,CJ Anderson,,,,,,,277662.0,,,,159057.0,,,27841122-e944-405c-abd8-7b6cf03ecc80,,,,968.0,
5,0,36,40,3,1,0,0,0,0,0,18,36,0,3,0,2018,JP Duminy,2e8994e7,JP Duminy,,,,,,,44932.0,,,,44579.0,,,,,,,182.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,AP Tare,855a210c,AP Tare,iJXizCJUJiiQiA0yKObVce1eJhLIOIG,,,,,,333904.0,,,,,,,,,,,99.0,
1,0,0,0,0,0,0,0,0,0,0,24,31,0,0,0,2018,CJ Jordan,ffe699c0,CJ Jordan,,,3870.0,,,,288992.0,,,11246.0,113651.0,,,,,,,1299.0,
6,0,47,44,4,1,0,0,0,0,0,6,10,0,5,0,2018,MK Tiwary,26e5cabf,MK Tiwary,JGycC0iUiiXOVIJKQeLJhzbiJIOA1ie,,,,,,35565.0,,,,,,,,,,,89.0,
5,0,44,39,2,2,0,0,0,0,0,12,33,0,1,0,2018,STR Binny,bd17b45f,STR Binny,JILVIJCye1ciOzhQAeiKJOiJG0biXiU,,,,,,27223.0,,,,10421.0,,,,,,,148.0,
4,0,57,47,5,1,0,0,0,0,0,0,0,0,3,4,2018,H Klaasen,235c2bb6,H Klaasen,,,,,,,436757.0,,,,914109.0,,46124.0,,,,,3869.0,
6,0,0,0,0,0,0,0,0,0,0,57,89,4,3,0,2018,KV Sharma,119678fd,KV Sharma,GiQi1LUCieIAJJJeiJbcOyOXzVi0hKI,IIiJhG0yUVJJcQLi1iCbeiezJAOKiXO,,,,,30288.0,,,,15475.0,,,,,,,1118.0,
8,0,11,18,1,0,0,0,0,0,0,157,223,11,2,0,2018,AS Rajpoot,db31895a,AS Rajpoot,ibe1CzIiXKOiQi0yeGJcVJhOJiLIJUA,,,,,,591650.0,,,,1047395.0,,,,,,,1106.0,
4,0,55,47,2,4,0,0,0,0,0,0,0,0,0,0,2018,M Vohra,c03e2850,M Vohra,0yiIKLIiOJVeiUzQCAiJOehJcXiJG1b,,,,,,532856.0,,,,,,,,,,,1085.0,
5,0,60,33,1,6,0,0,0,0,0,105,167,7,0,0,2018,HV Patel,f986ca1a,HV Patel,J0ULeeiciJJX1bOiOCVAJizyhQIiGIK,,,,,,390481.0,,,,250417.0,,,,,,,157.0,
6,0,162,129,17,6,0,0,0,0,0,0,0,0,1,0,2018,F du Plessis,3355b542,F du Plessis,,,,,,,44828.0,,,12009.0,60234.0,,,,,,,24.0,
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2018,RK Bhui,b63e358a,RK Bhui,iiLiJXQCizOJJIy1UAKIeOeibVG0hJc,,,,,,642531.0,,,,,,,,,,,1555.0,
10,0,15,21,2,0,0,0,0,0,0,233,325,15,1,0,2018,JC Archer,5574750c,JC Archer,,,,,,,669855.0,,,15830.0,1422835.0,,,7a90e3f1-b536-4e94-9c94-15b5f9b4112e,,,,3502.0,
6,0,0,0,0,0,0,0,0,0,0,114,204,4,3,0,2018,Avesh Khan,eef2536f,Avesh Khan,ciiJiIJiLhJbAz1OI0JyKVUeXeOGQCi,,,,,,694211.0,,,,1177686.0,,,,,,,1561.0,
7,0,1,3,0,0,0,0,0,0,0,150,225,4,2,0,2018,LE Plunkett,9a963804,LE Plunkett,,,,,,,19264.0,,,,44795.0,,,,,,,1842.0,
9,0,245,160,27,10,0,0,0,0,0,0,0,0,4,0,2018,PP Shaw,8b3e9c7c,PP Shaw,JOJ0iQOiUJyGiJiAc1IiCLXVehebKzI,,,,,,1070168.0,,,,1136920.0,,,,,,,3764.0,
2,0,18,12,3,0,0,0,0,0,0,30,47,1,0,0,2018,Mohammad Nabi,62af8546,Mohammad Nabi,,,4307.0,,,,25913.0,,,,53898.0,,,,,,,618.0,
4,0,3,6,0,0,0,0,0,0,0,61,114,5,2,0,2018,Basil Thampi,871e9faf,Basil Thampi,iiICUQKhAJyb1iVGJIiOzL0eXJeciJO,,,,,,732291.0,,,,1389503.0,,,,,,,3825.0,
9,0,131,84,4,10,0,0,0,0,0,90,129,2,3,0,2018,C de Grandhomme,94d7f855,C de Grandhomme,,,,,,,55395.0,,,,62222.0,,,c6f02f9e-b896-4bdc-b9b4-7e5fea6a6c9b,,,,820.0,
6,0,148,118,13,6,0,0,0,0,0,0,0,0,2,0,2018,AD Hales,92aeac25,AD Hales,,,4150.0,,,,249866.0,,,11252.0,113074.0,,,,,,,511.0,
6,0,1,6,0,0,0,0,0,0,0,138,135,5,0,0,2018,IS Sodhi,641ac5ff,IS Sodhi,,,,,,,559066.0,,,,952528.0,,,20af3d27-b418-4256-8426-b3ea7118d054,,,,1304.0,
2,0,20,21,1,0,0,0,0,0,0,18,27,0,0,0,2018,MK Lomror,da934ee8,MK Lomror,byUJIVKXAei0ziJJcChQiG1OiILiOJe,,,,,,853265.0,,,,1060254.0,,,,,,,2970.0,
8,0,52,46,5,1,0,0,0,0,0,174,261,5,3,0,2018,TG Southee,13c35c9e,TG Southee,,,,,,,232364.0,,,,97576.0,,,eb6704ec-8e27-4865-88d6-362a5aeb2843,,,,307.0,
2,0,1,2,0,0,0,0,0,0,0,42,53,3,0,0,2018,M Ashwin,e2db2409,M Ashwin,OKiheAIOyQXLz1I0JJiicJCGiVUJeib,,,,,,528067.0,,,,264084.0,,,,,,,3187.0,
7,0,0,0,0,0,0,0,0,0,0,156,156,11,1,0,2018,L Ngidi,f834dcfc,L Ngidi,,,,,,,542023.0,,,,1214926.0,,,,,,,3746.0,
2,0,0,0,0,0,0,0,0,0,0,36,75,3,0,0,2018,KM Asif,798cc28e,KM Asif,JiO1eJi0ALJViICJhziKXiQIyGcOebU,,,,,,1083030.0,,,,,,,,,,,4944.0,
6,0,153,109,20,4,0,0,0,0,0,0,0,0,3,0,2018,PA Patel,b5da6c24,PA Patel,UVyIQiICJXziLJOiKiAcO0ihJ1beJGe,eJe0yzVIiJQcJ1iiObJLUOGKiXChiAI,,,,,32242.0,,,,9805.0,,,,,,,44.0,
3,0,0,0,0,0,0,0,0,0,0,60,95,2,2,0,2018,DJ Willey,7f048519,DJ Willey,,,,,,,308251.0,,,,214425.0,,,,,,,2758.0,
2,0,8,9,0,1,0,0,0,0,0,0,0,0,1,0,2018,DR Shorey,faa7365d,DR Shorey,iOiAJeiJQU1bcJIChXyO0GeiiIJKLzV,,,,,,590327.0,,,,,,,,,,,4946.0,
1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2018,NV Ojha,890946a0,NV Ojha,iU1JiVGXCcbJIQiKiJJLh0OAzOeiIye,,,,,,32102.0,,,,12488.0,,,,,,,52.0,
7,0,1,5,0,0,0,0,0,0,0,168,260,10,1,0,2018,M Prasidh Krishna,85e0cf10,M Prasidh Krishna,1V0JJIIiiXUcQeiGLJAJOihybzCiOeK,,,,,,917159.0,,,,1556435.0,,,,,,,5105.0,
3,0,3,4,0,0,0,0,0,0,0,24,42,1,1,0,2018,Anureet Singh,69be866a,Anureet Singh,eiJhizU0LyiQGOIOCiJAKXiVbJcJI1e,,,,,,376324.0,,,,,,,,,,,412.0,
5,0,77,46,4,6,0,0,0,0,0,79,97,3,2,0,2018,MM Ali,bb351c23,MM Ali,,,,,,,8917.0,,,11245.0,46081.0,,,,,,,1735.0,
1,0,9,13,1,0,0,0,0,0,0,0,0,0,1,0,2018,AD Nath,f10e94c4,AD Nath,bhJA10JOJGCiIieiLXUyciOeIizQJKV,,,,,,500360.0,,,,,,,,,,,3177.0,
5,0,52,40,6,1,0,0,0,0,0,0,0,0,5,0,2018,SP Goswami,541f85c9,SP Goswami,XJOiyJbGIizQ1JC0JiiOILVceeUhKAi,,,,,,302579.0,,,,167996.0,,,,,,,95.0,
1,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,2018,Ankit Sharma,24d94623,Ankit Sharma,ciiJbIeiUeJAQXJyihi01LKJzCOIVGO,,,,,,422992.0,,,,,,,,,,,32.0,
1,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,2018,P Chopra,8ac93ca2,P Chopra,eUJzhL0ICGbJyiieVcAQKJXiOi1IiOJ,,,,,,500135.0,,,,,,,,,,,3226.0,
4,0,8,6,0,1,0,0,0,0,0,42,89,2,4,0,2018,JPR Scantlebury-Searles,99ed60f8,JPR Scantlebury-Searles,,,,,,,230554.0,,,,,,,,,,,4960.0,
3,0,63,33,3,5,0,0,0,0,0,0,0,0,1,0,2018,Abhishek Sharma,f29185a1,Abhishek Sharma,i0IJLJ1GJOycQAVzCeheiUbXiiIOKJi,JiKiGIeIUAV0hzOiiLQJ1XycCJbJOei,,,,,1070183.0,1131614.0,,,1576635.0,,,,,,,3760.0,
3,0,0,0,0,0,0,0,0,0,0,72,82,5,0,0,2018,S Lamichhane,b410bd3d,S Lamichhane,,,8480.0,,,,960361.0,,,,1979200.0,,,,,3013.0,,3013.0,
1,0,0,0,0,0,0,0,0,0,0,18,34,0,0,0,2018,CJ Dala,1cb14aa4,CJ Dala,,,,,,,545467.0,,,,1201377.0,,47568.0,,,,,4277.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,RD Chahar,2ed569a0,RD Chahar,C1eiJOJOAViGiXcJJhiUIQIzKiL0yeb,,,,,,1064812.0,,,,1573581.0,,,6efe9aaf-c500-4fa5-be27-c9d72591d2dd,,,,3763.0,
4,0,75,48,1,8,0,0,0,0,0,61,94,5,2,0,2018,CR Brathwaite,e342e5fb,CR Brathwaite,,,4949.0,,,,457249.0,,,12325.0,302557.0,,,,,,,2722.0,
1,0,0,0,0,0,0,0,0,0,0,18,38,0,0,0,2018,KK Ahmed,a2f46292,KK Ahmed,IQJiLJyeIGhziObUJ0COiiX1VKceAJi,,,,,,942645.0,,,,1196933.0,,,67dc81f9-df52-436f-88ec-3ded368652c7,,,,2964.0,
14,0,464,328,46,13,0,0,0,0,0,0,0,0,5,0,2019,V Kohli,ba607b88,V Kohli,,,,,,,253802.0,,,,101095.0,,,,,,,164.0,
17,0,7,9,1,0,0,0,0,0,0,387,482,22,2,0,2019,DL Chahar,23eeb873,DL Chahar,1bJVJAyiCKUIheLXiJQ0ciOIzGiJOie,,,,,,447261.0,,,,258155.0,,,,,,,140.0,
14,0,373,268,48,10,0,0,0,0,0,0,0,0,6,2,2019,PA Patel,b5da6c24,PA Patel,UVyIQiICJXziLJOiKiAcO0ihJ1beJGe,eJe0yzVIiJQcJ1iiObJLUOGKiXChiAI,,,,,32242.0,,,,9805.0,,,,,,,44.0,
11,0,1,3,0,0,0,0,0,0,0,264,312,16,4,0,2019,Harbhajan Singh,8b5b6769,Harbhajan Singh,JiLeiIUzbcJQiJCJeiiVO0IOyh1KGXA,,,,,,29264.0,,,,7121.0,,,,,,,103.0,
16,0,106,88,7,4,0,0,0,0,0,324,343,15,9,0,2019,RA Jadeja,fe93fd9d,RA Jadeja,,,,,,,234675.0,,,,94280.0,,,,,,,9.0,
11,0,220,133,16,17,0,0,0,0,0,150,169,6,1,0,2019,MM Ali,bb351c23,MM Ali,,,,,,,8917.0,,,11245.0,46081.0,,,,,,,1735.0,
13,0,442,287,31,26,0,0,0,0,0,0,0,0,6,0,2019,AB de Villiers,c4487b84,AB de Villiers,,,3241.0,,,,44936.0,,,,45848.0,,,,,,,233.0,
5,0,90,73,4,7,0,0,0,0,0,0,0,0,3,0,2019,SO Hetmyer,48a1d7b7,SO Hetmyer,,,,,,,670025.0,,,,1130686.0,,,,,,,1705.0,
17,0,383,314,45,9,0,0,0,0,0,6,6,0,7,0,2019,SK Raina,1dc12ab9,SK Raina,iGJ1UQiJJJ0IOiiAzKcXIehViCeObyL,,,,,,33335.0,,,,15460.0,,,,,,,14.0,
4,0,40,33,1,3,0,0,0,0,0,10,8,0,1,0,2019,S Dube,a4e37e47,S Dube,GJIV0ic1eLiiJAJihUCyiOIOXKeJQzb,,,,,,714451.0,,,,1917128.0,,,,,,,5431.0,
17,0,0,0,0,0,0,0,0,0,0,386,431,26,6,0,2019,Imran Tahir,acee4cc4,Imran Tahir,,,,,,,40618.0,,,12005.0,19120.0,,,,,,,898.0,
17,0,398,312,42,20,0,0,0,0,0,0,0,0,6,0,2019,SR Watson,4329fbb5,SR Watson,,,,,,,8180.0,,,11643.0,10016.0,,,,,,,227.0,
4,0,46,49,4,2,0,0,0,0,0,30,55,0,1,0,2019,C de Grandhomme,94d7f855,C de Grandhomme,,,,,,,55395.0,,,,62222.0,,,c6f02f9e-b896-4bdc-b9b4-7e5fea6a6c9b,,,,820.0,
15,0,416,309,22,23,0,0,0,0,0,0,0,0,11,5,2019,MS Dhoni,4a8a2e3b,MS Dhoni,,,,,,,28081.0,,,,7561.0,,,,,,,1.0,
13,0,2,4,0,0,0,0,0,0,0,288,397,11,3,0,2019,Navdeep Saini,21d4e29b,NA Saini,iVieOCQ1ibOJ0cyAJizeKJIhXUJILiG,,,,,,700167.0,,,,1580079.0,,,,,,,3824.0,
14,0,6,16,0,0,0,0,0,0,0,296,386,18,3,0,2019,YS Chahal,57ee1fde,YS Chahal,iiziL0iOie1JbKeJVIGcCJXIyUhAJQO,,,,,,430246.0,,,,166261.0,,,296e7eae-bce8-43bc-b5df-8611fe9500ee,,,,111.0,
11,0,25,25,3,1,0,0,0,0,0,227,371,8,4,0,2019,UT Yadav,cc1e8c68,UT Yadav,0IOJiGKJUJhVX1CObiLIyeeiQciAizJ,,,,,,376116.0,,,,356989.0,,,,,,,59.0,
9,0,4,14,0,0,0,0,0,0,0,169,269,7,2,0,2019,Mohammed Siraj,2f49c897,Mohammed Siraj,UiLzXQiGJbJ1IOAy0cJehOJeiCKIVii,,,,,,940973.0,,,,1917055.0,,,,,,,3840.0,
12,0,80,66,6,3,0,0,0,0,0,247,330,11,5,0,2019,DJ Bravo,87e562a9,DJ Bravo,,,,,,,51439.0,,,,44613.0,,,,,,,25.0,
12,0,162,169,19,3,0,0,0,0,0,0,0,0,4,0,2019,KM Jadhav,99d63244,KM Jadhav,ezGiUihCJbJKJIXJA1eO0IOQyLciVii,,,,,,290716.0,,,,150824.0,,,,,,,297.0,
17,0,282,303,20,7,0,0,0,0,0,0,0,0,6,0,2019,AT Rayudu,70d205c9,AT Rayudu,AiyXJUOhiJCJiJIceGOLQiVKzb1eI0i,,,,,,33141.0,,,,8931.0,,,,,,,100.0,
12,0,692,481,57,21,0,0,0,0,0,0,0,0,2,0,2019,DA Warner,dcce6f09,DA Warner,,,,,,,219889.0,,,,90182.0,,,,,,,170.0,
11,0,0,2,0,0,0,0,0,0,0,248,387,5,2,0,2019,M Prasidh Krishna,85e0cf10,M Prasidh Krishna,1V0JJIIiiXUcQeiGLJAJOihybzCiOeK,,,,,,917159.0,,,,1556435.0,,,,,,,5105.0,
10,0,445,283,48,18,0,0,0,0,0,0,0,0,9,2,2019,JM Bairstow,abb83e27,JM Bairstow,,,,,,,297433.0,,,,90667.0,,,dce8a0e0-284d-ba48-a895-9d62273d68dd,,,,506.0,
13,0,42,37,4,2,0,0,0,0,0,267,399,10,6,0,2019,PP Chawla,98ae73b1,PP Chawla,iJiI0ebJUILz1VOOiXAchCeKGiiJyQJ,,,,,,32966.0,,,,61458.0,,,,,,,76.0,
5,0,0,0,0,0,0,0,0,0,0,102,183,2,0,0,2019,LH Ferguson,2f9d0389,LH Ferguson,,,,10692.0,,,493773.0,,,,1206219.0,,,f39fa270-fba3-46c8-9a57-859fc78493bc,,,,3729.0,
12,0,143,86,17,9,0,0,0,0,0,266,347,10,0,0,2019,SP Narine,9d430b40,SP Narine,,,,,,,230558.0,,,,97646.0,,,,,,,203.0,
9,0,12,8,1,0,0,0,0,0,0,198,286,4,3,0,2019,Kuldeep Yadav,8d2c70ad,Kuldeep Yadav,ziJKJhOi0iiQeJCbycUILJAO1GIVXie,,,,,,559235.0,,,,404424.0,,,,,,,261.0,
13,0,514,252,32,52,0,0,0,0,0,181,287,11,4,0,2019,AD Russell,bbd41817,AD Russell,,,,,,,276298.0,,,,158041.0,,,,,,,177.0,
13,0,344,235,27,21,0,0,0,0,0,48,72,3,3,0,2019,N Rana,fb2d1dda,N Rana,hVUcKiLiyiOiXbJIJ0JJCee1OGAizQI,,,,,,604527.0,,,,412485.0,,,,,,,2738.0,
15,0,244,193,11,12,0,0,0,0,0,48,70,1,10,0,2019,V Shankar,0994d0ae,V Shankar,GJi0JzVeUiibyOK1IiQAOCicLhJeIXJ,,,,,,477021.0,,,,253651.0,,,,,,,1083.0,
11,0,284,247,28,10,0,0,0,0,0,0,0,0,4,0,2019,RV Uthappa,1c17e270,RV Uthappa,GJiCeJbiiOiXALIeyiUQcJz1IhVO0JK,20188d75f840b8d811e8a30e02726df,,,,,35582.0,,,,8681.0,,,,,,,127.0,
7,0,40,45,1,1,0,0,0,0,0,6,8,0,1,0,2019,YK Pathan,3c6ffae8,YK Pathan,JyIb1U0CVOOQJiXAiziJGKehiicIJLe,,,,,,32498.0,,,,,,,,,,,96.0,
12,0,345,264,34,6,0,0,0,0,0,0,0,0,7,0,2019,MK Pandey,93b4fc78,MK Pandey,JJG1KLA0hQyiXOzIObeciJUiCiJVeiI,,,,,,290630.0,,,,167621.0,,,,,,,123.0,
13,0,405,290,41,22,0,0,0,0,0,0,0,0,1,0,2019,CA Lynn,45eda7c8,CA Lynn,,,5075.0,,,,326637.0,,,14142.0,158662.0,,,,,,,179.0,
15,0,12,19,1,0,0,0,0,0,0,354,461,13,4,0,2019,B Kumar,2e81a32d,B Kumar,yJUcXziCJOGLbJeViK1IiihIQOJie0A,,,,,,326016.0,,,,243427.0,,,,,,,116.0,
3,0,9,10,0,0,0,0,0,0,0,65,95,2,0,0,2019,Shakib Al Hasan,7dc35884,Shakib Al Hasan,,,,,,,56143.0,,,,73152.0,,,,,,,201.0,
15,0,34,23,2,2,0,0,0,0,0,363,386,17,4,0,2019,Rashid Khan,3f811de0,Mohammad Rashid Ali Khan,,,,,,,270117.0,,,,,,,,,,,,
15,0,34,23,2,2,0,0,0,0,0,363,386,17,4,0,2019,Rashid Khan,5f547c8b,Rashid Khan,,,8141.0,,,,793463.0,,,,1738090.0,,,,,,,2885.0,
15,0,34,23,2,2,0,0,0,0,0,363,386,17,4,0,2019,Rashid Khan,69cccff3,Rashid Khan (2),,,,,,,1161020.0,,,,,,,,,,,,
15,0,34,23,2,2,0,0,0,0,0,363,386,17,4,0,2019,Rashid Khan,700e1c72,Rashid Khan (3),,,,,,,42421.0,,,,1669.0,,,,,,,,
11,0,6,3,1,0,0,0,0,0,0,256,352,12,1,0,2019,Sandeep Sharma,ce820073,Sandeep Sharma,i1QhcIiJJXbVOyCieKe0JIJOiiULGAz,,,,,,438362.0,,,,250486.0,,,,,,,1112.0,
7,0,0,1,0,0,0,0,0,0,0,162,242,6,1,0,2019,S Kaul,dcf81436,S Kaul,KiGXOcJiJIOzAeVUyQeLJiChbI10iJi,,,,,,326017.0,,,,230422.0,,,,,,,1086.0,
12,0,254,174,22,14,0,0,0,0,0,0,0,0,7,0,2019,KD Karthik,c03f1114,KD Karthik,JViyiOLAiI1OXCzhJieQ0cJKUbJGIie,,,,,,30045.0,,,,8749.0,,,,,,,102.0,
13,0,296,238,21,10,0,0,0,0,0,0,0,0,7,0,2019,Shubman Gill,b4b99816,Shubman Gill,UOILzJXQhIOe1AcCJGJiJVbeii0Kyii,,,,,,1070173.0,,,,1573620.0,,,,,,,3761.0,
